Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
gender_trouble_pages.txt,gender_texts/Biocultural The,3,5,3,1,533517,27368,"[(521846, 521932)]","[(19119, 19202)]"
gender_trouble_pages.txt,gender_texts/La representación del yo y del tú en la poesía satírica de Salvador Novo La influencia del albur,3,5,3,2,533517,49826,"[(118149, 118505), (142546, 142808)]","[(890, 1243), (44076, 44339)]"
gender_trouble_pages.txt,gender_texts/Bloom and the P,3,5,3,1,533517,58876,"[(249654, 250278)]","[(43242, 43868)]"
gender_trouble_pages.txt,gender_texts/Locating Geneti,3,5,3,1,533517,70478,"[(493724, 493788)]","[(63557, 63630)]"
gender_trouble_pages.txt,gender_texts/Reading Berg,3,5,3,4,533517,88829,"[(431390, 431474), (431753, 431853), (443416, 443517), (458691, 458782)]","[(9526, 9610), (9634, 9734), (9924, 10025), (13363, 13454)]"
gender_trouble_pages.txt,gender_texts/A Story besides,3,5,3,4,533517,58955,"[(214742, 214996), (215079, 215245), (498926, 499087), (504982, 505037)]","[(7853, 8107), (8126, 8292), (47136, 47297), (55343, 55398)]"
gender_trouble_pages.txt,gender_texts/Encrenca de gên,3,5,3,1,533517,38596,"[(44372, 44442)]","[(658, 728)]"
gender_trouble_pages.txt,gender_texts/The Composers V,3,5,3,1,533517,94308,"[(101617, 101766)]","[(54456, 54605)]"
gender_trouble_pages.txt,gender_texts/Use Me But as Y,3,5,3,1,533517,79079,"[(490134, 490235)]","[(66884, 66990)]"
gender_trouble_pages.txt,gender_texts/Gender Trouble and Lesbian Desire in Djuna Barness Nightwood,3,5,3,2,533517,54706,"[(63152, 63329), (156130, 156273)]","[(20597, 20774), (24162, 24305)]"
gender_trouble_pages.txt,gender_texts/COLA DE LAGARTIJA THE CORRUPTIVE POWER OF THE HERMAPHRODITIC BODY IN THE NATIONBUILDING PROCESS,3,5,3,1,533517,64703,"[(147640, 147832)]","[(2119, 2310)]"
gender_trouble_pages.txt,gender_texts/Politicizing Th,3,5,3,1,533517,107784,"[(478124, 478206)]","[(81746, 81828)]"
gender_trouble_pages.txt,gender_texts/Etant donnés Rr,3,5,3,2,533517,43276,"[(90274, 90343), (495025, 495099)]","[(10269, 10338), (39938, 40012)]"
gender_trouble_pages.txt,gender_texts/Struggling Musi,3,5,3,1,533517,60415,"[(512556, 512647)]","[(58019, 58107)]"
gender_trouble_pages.txt,gender_texts/Acts of Madness,3,5,3,1,533517,76610,"[(47090, 47260)]","[(12352, 12523)]"
gender_trouble_pages.txt,gender_texts/Towards a Theor,3,5,3,1,533517,74979,"[(477202, 477262)]","[(71790, 71867)]"
gender_trouble_pages.txt,gender_texts/The End of Sociological Theory: The Postmodern Hope,3,5,3,1,533517,60659,"[(472857, 472932)]","[(57383, 57455)]"
gender_trouble_pages.txt,gender_texts/Paradoxes of Se,3,5,3,1,533517,77174,"[(468649, 468718)]","[(60554, 60623)]"
gender_trouble_pages.txt,gender_texts/Is the Revolution Missing or Are We Looking in the Wrong Places,3,5,3,1,533517,28454,"[(467316, 467400)]","[(25448, 25536)]"
gender_trouble_pages.txt,gender_texts/Liberating Prac,3,5,3,2,533517,64937,"[(142447, 142540), (468649, 468718)]","[(36278, 36371), (60325, 60394)]"
gender_trouble_pages.txt,gender_texts/Fashioning Post,3,5,3,1,533517,61967,"[(481239, 481301)]","[(60823, 60885)]"
gender_trouble_pages.txt,gender_texts/Through a Glass,3,5,3,1,533517,28674,"[(147184, 147314)]","[(6467, 6598)]"
gender_trouble_pages.txt,gender_texts/Validity and Se,3,5,3,2,533517,48894,"[(460746, 460962), (461319, 462141)]","[(9012, 9225), (28362, 29182)]"
gender_trouble_pages.txt,gender_texts/Integrating Dis,3,5,3,1,533517,82941,"[(477219, 477271)]","[(75657, 75708)]"
gender_trouble_pages.txt,gender_texts/Toward a Victor,3,5,3,1,533517,40083,"[(493864, 494005)]","[(39089, 39227)]"
gender_trouble_pages.txt,gender_texts/Ineffectual Cha,3,5,3,2,533517,64892,"[(83314, 83382), (83497, 83752)]","[(60267, 60335), (60396, 60657)]"
gender_trouble_pages.txt,gender_texts/Spatial Practic,3,5,3,3,533517,49733,"[(465351, 465505), (478800, 478845), (493724, 493799)]","[(6389, 6543), (47314, 47360), (48338, 48413)]"
gender_trouble_pages.txt,gender_texts/IMPROPER AND DA,3,5,3,2,533517,74693,"[(489892, 489992), (500787, 500920)]","[(66892, 66989), (68600, 68733)]"
gender_trouble_pages.txt,gender_texts/Virality Inform,3,5,3,1,533517,45760,"[(449808, 450463)]","[(38588, 39243)]"
gender_trouble_pages.txt,gender_texts/THAT KIND OF SE,3,5,3,1,533517,143046,"[(367047, 367183)]","[(26316, 26454)]"
gender_trouble_pages.txt,gender_texts/Tyrannical Femi,3,5,3,2,533517,42565,"[(92287, 92368), (477219, 477271)]","[(36402, 36483), (39441, 39493)]"
gender_trouble_pages.txt,gender_texts/ESSENCE AGAINST,3,5,3,1,533517,34463,"[(481239, 481290)]","[(34213, 34264)]"
gender_trouble_pages.txt,gender_texts/Body Projects of Young Women of Color in Physics Intersections of Gender Race and Science,3,5,3,1,533517,107656,"[(468649, 468718)]","[(92423, 92492)]"
gender_trouble_pages.txt,gender_texts/Comment écrire ,3,5,3,1,533517,46973,"[(476075, 476141)]","[(40933, 41000)]"
gender_trouble_pages.txt,gender_texts/Performing Whiteness Naturalization Litigation and the Construction of Racial Identity in America,3,5,3,2,533517,96045,"[(124061, 124157), (124582, 124727)]","[(35322, 35417), (35423, 35568)]"
gender_trouble_pages.txt,gender_texts/Hegemonic Femin,3,5,3,1,533517,104277,"[(478124, 478195)]","[(100606, 100677)]"
gender_trouble_pages.txt,gender_texts/La de construcc,3,5,3,1,533517,45752,"[(443943, 444257)]","[(30072, 30445)]"
gender_trouble_pages.txt,gender_texts/Fletcherian Tra,3,5,3,1,533517,80511,"[(267258, 267635)]","[(70677, 71054)]"
gender_trouble_pages.txt,gender_texts/PRODUCTIVE RELA,3,5,3,1,533517,61513,"[(511312, 511413)]","[(58523, 58625)]"
gender_trouble_pages.txt,gender_texts/Being black mid,3,5,3,1,533517,72584,"[(478793, 478845)]","[(65958, 66018)]"
gender_trouble_pages.txt,gender_texts/Mackdaddy Super,3,5,3,1,533517,68786,"[(524331, 524399)]","[(66952, 67020)]"
gender_trouble_pages.txt,gender_texts/Confounding Gen,3,5,3,9,533517,106098,"[(47477, 47604), (75237, 75322), (102961, 103088), (221773, 222023), (232895, 233053), (267258, 267730), (390605, 390774), (440686, 440992), (481772, 481841)]","[(42602, 42727), (43950, 44034), (45312, 45440), (46625, 46875), (47389, 47547), (47835, 48307), (50827, 50989), (53092, 53396), (102064, 102136)]"
gender_trouble_pages.txt,gender_texts/This Could Be t,3,5,3,1,533517,74565,"[(443425, 443525)]","[(58386, 58486)]"
gender_trouble_pages.txt,gender_texts/Intersectionality RaceGender Subordination and Education,3,5,3,1,533517,91572,"[(449911, 450118)]","[(69409, 69571)]"
gender_trouble_pages.txt,gender_texts/Connaissance Dé,3,5,3,1,533517,135049,"[(429326, 429436)]","[(61583, 61693)]"
gender_trouble_pages.txt,gender_texts/Radical Celibac,3,5,3,1,533517,34544,"[(91713, 92010)]","[(16731, 17030)]"
gender_trouble_pages.txt,gender_texts/Filling the Con,3,5,3,1,533517,56809,"[(521846, 521949)]","[(55191, 55291)]"
gender_trouble_pages.txt,gender_texts/The Armour of a,3,5,3,1,533517,69524,"[(431288, 431620)]","[(6589, 6920)]"
gender_trouble_pages.txt,gender_texts/REVEALING HIDDE,3,5,3,1,533517,50815,"[(481404, 481471)]","[(36169, 36236)]"
gender_trouble_pages.txt,gender_texts/Mechanisms and ,3,5,3,1,533517,99270,"[(418841, 419126)]","[(56936, 57221)]"
gender_trouble_pages.txt,gender_texts/The Lady Was A ,3,5,3,2,533517,30464,"[(147640, 147832), (435522, 435879)]","[(2149, 2340), (17130, 17474)]"
gender_trouble_pages.txt,gender_texts/Musicians Perfo,3,5,3,1,533517,98363,"[(431357, 431480)]","[(78694, 78816)]"
gender_trouble_pages.txt,gender_texts/Qui est Là Disp,3,5,3,1,533517,62109,"[(497314, 497396)]","[(61943, 62024)]"
gender_trouble_pages.txt,gender_texts/Disowning Perso,3,5,3,2,533517,70467,"[(450895, 450985), (477205, 477271)]","[(53786, 53876), (53990, 54056)]"
gender_trouble_pages.txt,gender_texts/Troping the Sub,3,5,3,1,533517,89330,"[(102168, 102730)]","[(45166, 45727)]"
gender_trouble_pages.txt,gender_texts/Denaturalizing and Desexualizing Lesbian and Gay Identity,3,5,3,1,533517,42460,"[(493864, 493958)]","[(14544, 14637)]"
gender_trouble_pages.txt,gender_texts/Pleasure Memory,3,5,3,1,533517,52168,"[(242488, 242660)]","[(19439, 19611)]"
gender_trouble_pages.txt,gender_texts/Of Poetics and ,3,5,3,1,533517,50284,"[(64071, 64293)]","[(43743, 43958)]"
gender_trouble_pages.txt,gender_texts/Does Google    ,3,5,3,1,533517,18770,"[(478060, 478195)]","[(13920, 14050)]"
gender_trouble_pages.txt,gender_texts/Queering Knowle,3,5,3,1,533517,51150,"[(455499, 455887)]","[(40378, 40767)]"
gender_trouble_pages.txt,gender_texts/Lesbian Critici,3,5,3,1,533517,68807,"[(471741, 471794)]","[(57291, 57344)]"
gender_trouble_pages.txt,gender_texts/Commoning for i,3,5,3,1,533517,62689,"[(95801, 95909)]","[(3181, 3289)]"
gender_trouble_pages.txt,gender_texts/Las Greñudas Recollections on ConsciousnessRaising,3,5,3,1,533517,18270,"[(497010, 497067)]","[(18110, 18173)]"
gender_trouble_pages.txt,gender_texts/Many Bodies Man,3,5,3,2,533517,67854,"[(430988, 431111), (431491, 431620)]","[(14525, 14648), (14665, 14794)]"
gender_trouble_pages.txt,gender_texts/Why Propertius Is a Woman French Feminism and Augustan Elegy,3,5,3,1,533517,68297,"[(497490, 497534)]","[(64208, 64262)]"
gender_trouble_pages.txt,gender_texts/Gender InVisibi,3,5,3,2,533517,71863,"[(80937, 81153), (477195, 477271)]","[(9594, 9806), (62631, 62708)]"
gender_trouble_pages.txt,gender_texts/Flounder Flound,3,5,3,1,533517,60085,"[(438398, 438495)]","[(25824, 25921)]"
gender_trouble_pages.txt,gender_texts/Rethinking Phil,3,5,3,1,533517,48736,"[(524174, 524252)]","[(46083, 46161)]"
gender_trouble_pages.txt,gender_texts/CultureMaking Performing Aboriginality at the Asia Society Gallery,3,5,3,1,533517,87403,"[(481239, 481301)]","[(86130, 86192)]"
gender_trouble_pages.txt,gender_texts/GLORIOUS PAGAN ,3,5,3,1,533517,41842,"[(394285, 394358)]","[(31665, 31739)]"
gender_trouble_pages.txt,gender_texts/Biological Beha,3,5,3,1,533517,59273,"[(476472, 476545)]","[(54087, 54172)]"
gender_trouble_pages.txt,gender_texts/Girls Who Act like Women Who Fly Jessica Dubroff as Cultural Troublemaker,3,5,3,2,533517,104630,"[(455260, 455552), (458604, 458782)]","[(15062, 15353), (15557, 15735)]"
gender_trouble_pages.txt,gender_texts/The Vagaries of,3,5,3,1,533517,35818,"[(464624, 464780)]","[(27224, 27384)]"
gender_trouble_pages.txt,gender_texts/Subtle Bodies a,3,5,3,1,533517,47320,"[(466027, 466317)]","[(347, 651)]"
gender_trouble_pages.txt,gender_texts/   ultimately alone and walking around in your own private universe,3,5,3,1,533517,41888,"[(455558, 455751)]","[(19027, 19202)]"
gender_trouble_pages.txt,gender_texts/Body Society an,3,5,3,1,533517,65340,"[(496482, 496563)]","[(55526, 55609)]"
gender_trouble_pages.txt,gender_texts/The Titanic Cen,3,5,3,1,533517,45767,"[(286744, 287021)]","[(4830, 5107)]"
gender_trouble_pages.txt,gender_texts/A Man Who Wants,3,5,3,1,533517,41264,"[(495245, 495299)]","[(41049, 41109)]"
gender_trouble_pages.txt,gender_texts/Transformations,3,5,3,1,533517,81090,"[(441312, 441425)]","[(33954, 34083)]"
gender_trouble_pages.txt,gender_texts/The Failed Divi,3,5,3,7,533517,45578,"[(133344, 133588), (134267, 134424), (209218, 209426), (209930, 210093), (210219, 210348), (212119, 212214), (468649, 468718)]","[(3994, 4238), (4261, 4428), (5128, 5334), (5378, 5541), (5593, 5722), (6595, 6695), (41597, 41666)]"
gender_trouble_pages.txt,gender_texts/Misogyny Maids ,3,5,3,1,533517,57878,"[(438602, 438780)]","[(47057, 47235)]"
gender_trouble_pages.txt,gender_texts/Abidah El Khali,3,5,3,1,533517,43112,"[(147135, 147222)]","[(11713, 11800)]"
gender_trouble_pages.txt,gender_texts/Lesbianism and ,3,5,3,1,533517,57908,"[(398076, 398195)]","[(24322, 24441)]"
gender_trouble_pages.txt,gender_texts/A ROSE IS A ROS,3,5,3,1,533517,62143,"[(493864, 494011)]","[(56954, 57100)]"
gender_trouble_pages.txt,gender_texts/Games of Despair and Rhetorics of Resistance Postmodernism Education and Reaction,3,5,3,3,533517,68833,"[(53358, 53578), (149651, 150110), (438602, 438674)]","[(31392, 31612), (31993, 32448), (32860, 32932)]"
gender_trouble_pages.txt,gender_texts/Chicana Feminis,3,5,3,1,533517,125968,"[(481404, 481554)]","[(123329, 123443)]"
gender_trouble_pages.txt,gender_texts/PERFORMANCE,3,5,3,1,533517,34575,"[(468649, 468718)]","[(24941, 25010)]"
gender_trouble_pages.txt,gender_texts/Pregnant Males ,3,5,3,1,533517,140778,"[(435522, 435631)]","[(75723, 75833)]"
gender_trouble_pages.txt,gender_texts/Judith Butler P,3,5,3,1,533517,12299,"[(468649, 468718)]","[(11870, 11939)]"
gender_trouble_pages.txt,gender_texts/Judith Butler 1,3,5,3,5,533517,39475,"[(48212, 48614), (86448, 86583), (102463, 102739), (102961, 103180), (445854, 446479)]","[(8719, 9122), (19841, 19976), (27373, 27648), (27662, 27881), (29896, 30521)]"
gender_trouble_pages.txt,gender_texts/CRITICALLY QUEENIE THE LESSONS OF FORTUNE AND MENS EYES,3,5,3,1,533517,66647,"[(433304, 433476)]","[(45563, 45735)]"
gender_trouble_pages.txt,gender_texts/Big Bertha Mons,3,5,3,5,533517,69302,"[(273974, 274084), (275639, 275794), (296984, 297207), (311674, 311862), (503324, 503429)]","[(27931, 28041), (30302, 30457), (36830, 37049), (61225, 61413), (63995, 64105)]"
gender_trouble_pages.txt,gender_texts/NEGATIVE EROTIC,3,5,3,1,533517,84307,"[(513340, 513439)]","[(77517, 77615)]"
gender_trouble_pages.txt,gender_texts/Analyzing from ,3,5,3,1,533517,75132,"[(524157, 524260)]","[(65578, 65682)]"
gender_trouble_pages.txt,gender_texts/Masculinidad disidente en la comedia sexy ibérica Los días de Cabirio 1971,3,5,3,1,533517,46431,"[(439455, 439625)]","[(9746, 9916)]"
gender_trouble_pages.txt,gender_texts/Jokes Gender and Discursive Distance on the Tamil Popular Stage,3,5,3,1,533517,117295,"[(438602, 438684)]","[(6590, 6675)]"
gender_trouble_pages.txt,gender_texts/The Biopolitica,3,5,3,2,533517,67277,"[(478124, 478195), (493724, 493799)]","[(58872, 58943), (60779, 60853)]"
gender_trouble_pages.txt,gender_texts/The Queer Archi,3,5,3,2,533517,32419,"[(137021, 137272), (144406, 144628)]","[(24639, 24890), (25221, 25443)]"
gender_trouble_pages.txt,gender_texts/Laboring Women Coaching Men Masculinity and Childbirth Education in the Contemporary United States,3,5,3,1,533517,67650,"[(147755, 147832)]","[(15601, 15677)]"
gender_trouble_pages.txt,gender_texts/Subaltern Strug,3,5,3,1,533517,117882,"[(511000, 511095)]","[(112519, 112614)]"
gender_trouble_pages.txt,gender_texts/Towards a Fouca,3,5,3,1,533517,62190,"[(495245, 495299)]","[(7610, 7664)]"
gender_trouble_pages.txt,gender_texts/The Trojan Hors,3,5,3,12,533517,78145,"[(376132, 376524), (376694, 376782), (377192, 377268), (377907, 378002), (381371, 381560), (383951, 384045), (384366, 384475), (384623, 384780), (385816, 385889), (484592, 484666), (495025, 495125), (517271, 517346)]","[(114, 515), (22665, 22753), (42516, 42592), (42678, 42775), (44563, 44752), (44942, 45036), (45131, 45240), (45250, 45409), (67006, 67079), (68757, 68831), (70395, 70501), (72742, 72817)]"
gender_trouble_pages.txt,gender_texts/Against Constru,3,5,3,1,533517,153351,"[(477001, 477083)]","[(129580, 129667)]"
gender_trouble_pages.txt,gender_texts/Teaching Altern,3,5,3,1,533517,57210,"[(36344, 36453)]","[(13479, 13588)]"
gender_trouble_pages.txt,gender_texts/Performing Marr,3,5,3,1,533517,80078,"[(442641, 442808)]","[(4140, 4307)]"
gender_trouble_pages.txt,gender_texts/Chapter Five Wh,3,5,3,3,533517,71380,"[(404907, 405374), (433382, 433476), (434702, 434824)]","[(32059, 33082), (38014, 38097), (38105, 38227)]"
gender_trouble_pages.txt,gender_texts/Références bibliographiques des ouvrages et articles cités par les auteurs,3,5,3,1,533517,10051,"[(481404, 481466)]","[(6679, 6741)]"
gender_trouble_pages.txt,gender_texts/Constrained in Liberation Performative Queerness in Robert McAlmons Berlin Stories,3,5,3,6,533517,43167,"[(431239, 431480), (434702, 434920), (435105, 435259), (440020, 440100), (444961, 445051), (445133, 445246)]","[(501, 743), (5732, 5946), (5991, 6142), (11549, 11628), (28435, 28525), (28618, 28731)]"
gender_trouble_pages.txt,gender_texts/The Subjectivities of Erbarme Dich,3,5,3,1,533517,120361,"[(494609, 494699)]","[(116145, 116239)]"
gender_trouble_pages.txt,gender_texts/Conciencia desd,3,5,3,1,533517,34836,"[(213912, 214454)]","[(16791, 17335)]"
gender_trouble_pages.txt,gender_texts/Entre la histor,3,5,3,1,533517,31113,"[(445905, 446267)]","[(1874, 2236)]"
gender_trouble_pages.txt,gender_texts/Who Are We Deal,3,5,3,1,533517,46199,"[(493724, 493799)]","[(43888, 43963)]"
gender_trouble_pages.txt,gender_texts/Percys Prologue From Gender Play to Gender Panic in EighteenthCentury England,3,5,3,1,533517,132909,"[(73247, 73307)]","[(120676, 120736)]"
gender_trouble_pages.txt,gender_texts/When Women Aren,3,5,3,4,533517,92078,"[(43681, 43877), (363290, 363602), (431984, 432254), (432819, 433041)]","[(35637, 35833), (36756, 37068), (38003, 38273), (38351, 38531)]"
gender_trouble_pages.txt,gender_texts/Comment y faire,3,5,3,1,533517,47460,"[(471827, 471893)]","[(45153, 45220)]"
gender_trouble_pages.txt,gender_texts/Feminisms Retur,3,5,3,2,533517,76920,"[(467295, 467363), (472829, 472911)]","[(14958, 15029), (31336, 31419)]"
gender_trouble_pages.txt,gender_texts/Writing the his,3,5,3,1,533517,44281,"[(476075, 476141)]","[(38940, 39007)]"
gender_trouble_pages.txt,gender_texts/Im telling you ,3,5,3,2,533517,64595,"[(430072, 430740), (523867, 524001)]","[(16689, 17377), (62507, 62638)]"
gender_trouble_pages.txt,gender_texts/True Identities,3,5,3,4,533517,51700,"[(136843, 137259), (431491, 431620), (443591, 443757), (444961, 445246)]","[(16042, 16458), (18196, 18325), (18414, 18581), (23238, 23524)]"
gender_trouble_pages.txt,gender_texts/The Epistemic C,3,5,3,2,533517,350872,"[(74483, 74701), (361249, 361539)]","[(27735, 27951), (192981, 193284)]"
gender_trouble_pages.txt,gender_texts/Let It Pass Changing the Subject Once Again,3,5,3,1,533517,65461,"[(62511, 62663)]","[(11604, 11756)]"
gender_trouble_pages.txt,gender_texts/Strategic Forma,3,5,3,1,533517,88567,"[(524174, 524242)]","[(84254, 84322)]"
gender_trouble_pages.txt,gender_texts/Victorian After,3,5,3,1,533517,43834,"[(513340, 513429)]","[(35636, 35722)]"
gender_trouble_pages.txt,gender_texts/Theorizing Voic,3,5,3,1,533517,36323,"[(510329, 510382)]","[(33854, 33908)]"
gender_trouble_pages.txt,gender_texts/Aesthetics and Philosophy of Art,3,5,3,1,533517,82278,"[(518726, 518806)]","[(57166, 57246)]"
gender_trouble_pages.txt,gender_texts/Práticas de per,3,5,3,1,533517,145454,"[(102961, 103835)]","[(81560, 82434)]"
gender_trouble_pages.txt,gender_texts/ASCERTAINING DE,3,5,3,1,533517,64961,"[(468649, 468718)]","[(56305, 56374)]"
gender_trouble_pages.txt,gender_texts/Teorias feministas e representações sociais desafios dos conhecimentos situados para a psicologia social,3,5,3,1,533517,50275,"[(475985, 476047)]","[(42560, 42622)]"
gender_trouble_pages.txt,gender_texts/What Would Jesu,3,5,3,1,533517,106147,"[(489892, 489992)]","[(12612, 12713)]"
gender_trouble_pages.txt,gender_texts/Performing the Body in PreHispanic Central America,3,5,3,2,533517,59355,"[(75656, 75794), (362765, 362849)]","[(649, 787), (40324, 40416)]"
gender_trouble_pages.txt,gender_texts/Undone Anatomie,3,5,3,1,533517,30049,"[(99277, 99380)]","[(12419, 12522)]"
gender_trouble_pages.txt,gender_texts/Existential Soc,3,5,3,1,533517,55274,"[(477202, 477271)]","[(50104, 50183)]"
gender_trouble_pages.txt,gender_texts/Who the Heck Ar,3,5,3,5,533517,65981,"[(124049, 124157), (437407, 437663), (476031, 476141), (489892, 489992), (491458, 491598)]","[(29941, 30049), (30176, 30439), (51159, 51270), (51649, 51750), (61797, 61937)]"
gender_trouble_pages.txt,gender_texts/Words of Ones O,3,5,3,1,533517,49083,"[(477848, 477934)]","[(47616, 47702)]"
gender_trouble_pages.txt,gender_texts/Introduction Ge,3,5,3,1,533517,14073,"[(431292, 431480)]","[(1998, 2186)]"
gender_trouble_pages.txt,gender_texts/Culture and Cer,3,5,3,1,533517,93551,"[(523867, 523956)]","[(69177, 69264)]"
gender_trouble_pages.txt,gender_texts/The Myth of Ame,3,5,3,1,533517,72890,"[(478055, 478118)]","[(61764, 61825)]"
gender_trouble_pages.txt,gender_texts/Percys Prologue,3,5,3,1,533517,132909,"[(73247, 73307)]","[(120676, 120736)]"
gender_trouble_pages.txt,gender_texts/Music and Sexua,3,5,3,1,533517,147874,"[(493724, 493799)]","[(136649, 136733)]"
gender_trouble_pages.txt,gender_texts/Thinking Throug,3,5,3,1,533517,75960,"[(477205, 477271)]","[(65816, 65882)]"
gender_trouble_pages.txt,"gender_texts/SYLLEPSIS, MIMESIS, SIMULACRUM: THE MONK"" AND THE GRAMMAR OF AUTHENTICITY.",3,5,3,1,533517,56995,"[(437835, 438272)]","[(51994, 52435)]"
gender_trouble_pages.txt,gender_texts/Una equivoca Eva moderna Performance y pesqusa en el proyecto cultural de Antonieta Rivas Mercado,3,5,3,1,533517,73662,"[(523982, 524098)]","[(68387, 68499)]"
gender_trouble_pages.txt,gender_texts/On Affectionate,3,5,3,1,533517,58130,"[(467316, 467400)]","[(56591, 56679)]"
gender_trouble_pages.txt,gender_texts/Contested Borde,3,5,3,1,533517,62355,"[(75237, 75322)]","[(38591, 38679)]"
gender_trouble_pages.txt,gender_texts/Fight Club Hist,3,5,3,1,533517,24252,"[(522812, 522892)]","[(23094, 23177)]"
gender_trouble_pages.txt,gender_texts/Queer Spaces Pl,3,5,3,1,533517,93423,"[(475212, 475303)]","[(89566, 89668)]"
gender_trouble_pages.txt,gender_texts/From Radical Re,3,5,3,1,533517,53957,"[(481756, 481841)]","[(53262, 53347)]"
gender_trouble_pages.txt,gender_texts/Feminist Theory and Foucault A Bibliographic Essay,3,5,3,2,533517,29806,"[(48647, 48745), (432798, 432974)]","[(2283, 2382), (2440, 2605)]"
gender_trouble_pages.txt,gender_texts/Ghanaian youth and festive transvestism,3,5,3,3,533517,52429,"[(434702, 434977), (436729, 437148), (436729, 437148)]","[(1607, 1882), (29349, 29767), (29349, 29767)]"
gender_trouble_pages.txt,gender_texts/ReImaging Sexy ,3,5,3,1,533517,61056,"[(47078, 47382)]","[(31091, 31394)]"
gender_trouble_pages.txt,gender_texts/Modernism witho,3,5,3,1,533517,79797,"[(503324, 503495)]","[(78117, 78291)]"
gender_trouble_pages.txt,gender_texts/Stabane Interse,3,5,3,1,533517,61590,"[(474113, 474461)]","[(40617, 40964)]"
gender_trouble_pages.txt,gender_texts/Inclusion Solid,3,5,3,1,533517,102221,"[(500711, 500774)]","[(91951, 92014)]"
gender_trouble_pages.txt,gender_texts/Chastising the evil spirit estrategias femeninas de resistencia en Dew on the Thorn,3,5,3,2,533517,77779,"[(256339, 256494), (256596, 256701)]","[(34090, 34244), (34327, 34432)]"
gender_trouble_pages.txt,gender_texts/Bodies That Mat,3,5,3,1,533517,67996,"[(439426, 439625)]","[(21824, 22023)]"
gender_trouble_pages.txt,gender_texts/Realizing Love ,3,5,3,1,533517,70371,"[(520838, 520890)]","[(70080, 70132)]"
gender_trouble_pages.txt,gender_texts/Straight Thinking about Queer Theory,3,5,3,1,533517,29911,"[(467514, 467598)]","[(24146, 24230)]"
gender_trouble_pages.txt,gender_texts/Horror in Kristeva and Bataille Sex and Violence,3,5,3,2,533517,52216,"[(422928, 423041), (481239, 481290)]","[(36362, 36475), (38021, 38072)]"
gender_trouble_pages.txt,gender_texts/Culture of Patriarchy in Law Violence from Antiquity to Modernity,3,5,3,1,533517,49244,"[(467316, 467394)]","[(44217, 44289)]"
gender_trouble_pages.txt,gender_texts/THE UNACCOUNTAB,3,5,3,1,533517,70524,"[(468649, 468718)]","[(68056, 68125)]"
gender_trouble_pages.txt,gender_texts/The Diabolical ,3,5,3,1,533517,47348,"[(477848, 477951)]","[(45699, 45802)]"
gender_trouble_pages.txt,gender_texts/Figures of Fema,3,5,3,1,533517,73180,"[(478124, 478195)]","[(56562, 56633)]"
gender_trouble_pages.txt,gender_texts/Mitología repre,3,5,3,2,533517,44123,"[(431521, 431620), (439455, 439625)]","[(26961, 27060), (33864, 34034)]"
gender_trouble_pages.txt,gender_texts/Gender Genre and the Utopian Body in Margaret Cavendishs Blazing World,3,5,3,2,533517,60432,"[(152117, 152195), (152991, 153728)]","[(40144, 40216), (48301, 49040)]"
gender_trouble_pages.txt,gender_texts/Moral Reflectio,3,5,3,3,533517,82746,"[(477219, 477271), (503404, 503495), (503621, 503676)]","[(78156, 78208), (80355, 80446), (80549, 80608)]"
gender_trouble_pages.txt,gender_texts/The Lady Vanish,3,5,3,2,533517,93557,"[(472833, 472911), (478055, 478195)]","[(18004, 18083), (21290, 32959)]"
gender_trouble_pages.txt,gender_texts/Shigeyuki Kihar,3,5,3,1,533517,44121,"[(123726, 123888)]","[(26276, 26438)]"
gender_trouble_pages.txt,gender_texts/199899 Brennan ,3,5,3,1,533517,130134,"[(445281, 445593)]","[(4602, 4851)]"
gender_trouble_pages.txt,gender_texts/La actuación de,3,5,3,1,533517,81996,"[(524331, 524428)]","[(8437, 8534)]"
gender_trouble_pages.txt,gender_texts/Queerying the M,3,5,3,1,533517,60876,"[(489242, 489354)]","[(36595, 36707)]"
gender_trouble_pages.txt,gender_texts/White Curtains Dark Thoughts,3,5,3,1,533517,58683,"[(496482, 496573)]","[(53561, 53649)]"
gender_trouble_pages.txt,gender_texts/Essence Identit,3,5,3,1,533517,100641,"[(481404, 481471)]","[(85257, 85323)]"
gender_trouble_pages.txt,gender_texts/EighteenthCentu,3,5,3,1,533517,72907,"[(434702, 434824)]","[(8446, 8568)]"
gender_trouble_pages.txt,gender_texts/Definition and ,3,5,3,2,533517,94535,"[(94432, 94562), (477001, 477083)]","[(87283, 87408), (90352, 90436)]"
gender_trouble_pages.txt,gender_texts/Critical Discou,3,5,3,1,533517,146015,"[(503315, 503384)]","[(96477, 96559)]"
gender_trouble_pages.txt,gender_texts/THINKING THE TR,3,5,3,1,533517,57141,"[(481756, 481815)]","[(56968, 57027)]"
gender_trouble_pages.txt,gender_texts/I Carve Myself ,3,5,3,1,533517,53108,"[(148862, 149113)]","[(20444, 20675)]"
gender_trouble_pages.txt,gender_texts/SHES THE DREAMW,3,5,3,1,533517,76438,"[(481404, 481471)]","[(67443, 67509)]"
gender_trouble_pages.txt,gender_texts/Books of Critic,3,5,3,1,533517,32535,"[(478151, 478206)]","[(594, 652)]"
